Time,Diet,Cycle,MouseID,EE,EE_30,VO2,VCO2,RQ,VH2O,updateN,uptakeSum,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
Cycle2:04:00-05:00,LFD,dark,11,0.4636347,0.2624927,0.9793546,0.8482726,0.8704124,0.05807331,3,0.2442651,21.50507,19.50372,0.01532345,57.12302,39.35018,31.9078,0.3191667
Cycle2:05:00-06:00,LFD,dark,11,0.5981196,0.2388762,0.9933777,0.8566964,0.8574052,0.06298774,3,0.09727478,25.90649,23.08447,0.0162886,59.20578,36.51763,30.10275,0.3009722
Cycle1:06:00-07:00,LFD,light,12,0.618327,0.3019115,1.047732,0.9425771,0.89856,0.07597288,6,0.08473325,18.95837,15.50781,0.0145502,46.58523,33.81455,28.42865,0.2843055
Cycle1:07:00-08:00,LFD,light,12,0.4482559,0.2390117,0.896177,0.722415,0.8087869,0.06109549,1,0.05870652,5.041534,4.069016,0.01196319,13.11111,77.27778,76.41667,0.7638889
Cycle1:08:00-09:00,LFD,light,12,0.4022931,0.3090361,1.020344,0.9094048,0.8890662,0.06422007,2,0.7223701,15.87762,12.05571,0.01019781,53.10938,30.39978,23.598,0.2358333
Cycle1:09:00-10:00,LFD,light,12,0.3945424,0.2050297,0.7280121,0.6663089,0.9134097,0.05925443,0,0,1.003906,0.6894073,0.004511774,8.916666,91.08334,90.55555,0.9052778
Cycle1:10:00-11:00,LFD,light,12,0.403122,0.235807,0.7867182,0.6210384,0.787865,0.07295062,1,0.03775692,1.88916,1.240204,0.005330252,14.13496,78.06165,74.92363,0.7493055
Cycle1:11:00-12:00,LFD,light,12,0.4053999,0.2049505,0.834667,0.6992639,0.8274831,0.04843135,0,0.01933336,5.783478,3.968048,0.006646971,26.77034,70.84143,66.03721,0.6604167
Cycle1:12:00-13:00,LFD,light,12,0.4921659,0.2022216,0.8345668,0.6818941,0.8083395,0.05899971,1,0.1088953,3.365723,1.870758,0.009690857,12.65963,69.29483,68.15659,0.6816667
Cycle1:13:00-14:00,LFD,light,12,0.3983337,0.2101042,0.733852,0.6294138,0.8585876,0.04025191,1,0.00539732,0.7678223,0.3352051,0.002472157,5.666667,94.05556,92.91666,0.9288889
Cycle1:14:00-15:00,LFD,light,12,0.4386625,0.2255495,0.8359076,0.6955219,0.8302666,0.0693261,1,0.07230806,2.478271,1.150513,0.006374861,10.46641,78.42865,75.2915,0.7530556
Cycle1:15:00-16:00,LFD,light,12,0.379498,0.2883214,0.8779852,0.7705332,0.8693073,0.04933783,2,0.2539372,3.861115,1.793945,0.012328,14.91667,71.63889,68.75,0.6872222
Cycle1:16:00-17:00,LFD,light,12,0.4691897,0.2195108,0.7667618,0.7121732,0.9291261,0.04410498,1,0.1904159,0.9936523,0.3310547,0.002459967,5.276312,84.50431,83.89336,0.8390278
Cycle1:17:00-18:00,LFD,light,12,0.4621599,0.2418306,0.8699837,0.8248878,0.9479146,0.07584947,0,0.04613781,3.168915,1.813232,0.01143618,11.85782,85.30964,82.366,0.82375
Cycle1:18:00-19:00,LFD,dark,12,0.500483,0.3479377,1.136287,1.099169,0.965224,0.07071487,4,1.320354,20.86426,17.15063,0.01753626,44.66963,36.89617,31.3437,0.3134722
Cycle1:19:00-20:00,LFD,dark,12,0.6575676,0.3418384,1.150505,1.112903,0.9669954,0.06300701,1,0.1337581,34.26407,30.14551,0.01716067,69.08333,19.13889,11.41667,0.1141667
Cycle1:20:00-21:00,LFD,dark,12,0.6162962,0.2448301,0.8731201,0.7961783,0.908595,0.07420718,2,0.05875778,4.387878,2.694397,0.004832701,23.68129,66.12993,60.88284,0.6091667
Cycle1:21:00-22:00,LFD,dark,12,0.469227,0.3243803,1.165921,1.004022,0.8628214,0.07796278,1,0.174674,25.91312,21.45383,0.01671019,62.77778,8.916666,4.611111,0.04611111
Cycle1:22:00-23:00,LFD,dark,12,0.4161063,0.2571362,1.016905,0.9165394,0.9014733,0.07369611,2,0.2792053,13.29968,10.19818,0.01209376,37.65621,47.15357,41.96057,0.4195833
Cycle1:23:00-00:00,LFD,dark,12,0.6080897,0.2166534,0.7768297,0.6797603,0.8716714,0.05430166,1,0.001791477,1.360962,0.28479,0.001666803,6.109414,93.75173,91.2802,0.9129167
Cycle1:00:00-01:00,LFD,dark,12,0.5113586,0.2531569,1.029496,0.9387334,0.906508,0.06150194,1,0.1146402,17.13412,13.16241,0.01371364,42.58745,33.39811,31.89895,0.3190278
Cycle1:01:00-02:00,LFD,dark,12,0.4500804,0.2230434,0.8313001,0.6397848,0.7709631,0.05874157,1,0.05082798,2.444305,1.082184,0.003795624,13.16667,74.5,72.08334,0.7205555
Cycle1:02:00-03:00,LFD,dark,12,0.3984873,0.2077806,0.8456951,0.6819884,0.7968801,0.05755658,0,0,6.333862,4.424866,0.01353431,22.9317,77.06829,71.29372,0.7130556
Cycle1:03:00-04:00,LFD,dark,12,0.4573195,0.2136628,0.7929969,0.6036593,0.7593977,0.04870111,1,0.1358395,3.019653,1.592651,0.004468433,15.63889,68.25,64,0.6398611
Cycle1:04:00-05:00,LFD,dark,12,0.4500138,0.2497515,0.9955403,0.9270006,0.9310774,0.05921638,1,0.04352045,15.97012,13.47147,0.01549253,39.29464,58.03943,52.67981,0.5268056
Cycle1:05:00-06:00,LFD,dark,12,0.6119814,0.2963914,1.061868,0.9705015,0.9150087,0.06321565,3,0.5093765,12.63846,10.40729,0.0143592,29.24188,48.01444,46.26493,0.4626389
Cycle2:06:00-07:00,LFD,light,12,0.4087056,0.2855051,1.0259,0.9598467,0.9355255,0.06325566,1,0.1287508,17.91586,15.21414,0.01718815,35.20266,39.42254,39.25597,0.3926389
Cycle2:07:00-08:00,LFD,light,12,0.5495158,0.2570096,0.8766505,0.8014428,0.9146698,0.06956213,2,0.08305597,2.820007,1.976837,0.00861342,8.527778,76.27778,76.25,0.7622222
Cycle2:08:00-09:00,LFD,light,12,0.3797777,0.2931118,0.9977229,0.8953112,0.8936443,0.05110631,2,0.2605486,11.68304,9.202209,0.01170435,30.14992,52.5819,51.30483,0.5130556
Cycle2:09:00-10:00,LFD,light,12,0.3877414,0.2378123,0.8790569,0.7978194,0.9070871,0.05307277,1,0.3837891,5.094482,4.151917,0.009232908,14.41667,82.66667,81.02778,0.8101389
Cycle2:10:00-11:00,LFD,light,12,0.4553655,0.2119265,0.7347918,0.7128848,0.9700339,0.06139402,0,0,1.840576,1.2659,0.003573137,14.91252,85.08748,81.36629,0.81375
Cycle2:11:00-12:00,LFD,light,12,0.3756618,0.246079,0.7846145,0.7130078,0.9092676,0.05150682,1,0.8077602,3.997681,2.78421,0.006376205,21.46626,76.92308,72.2577,0.7225
Cycle2:12:00-13:00,LFD,light,12,0.3806101,0.2288079,0.7368186,0.6941411,0.9408267,0.04654677,1,0.4517126,1.246155,0.9187927,0.003529578,10.66074,89.17268,86.25764,0.8627778
Cycle2:13:00-14:00,LFD,light,12,0.4363008,0.2136019,0.7506601,0.6219145,0.8245069,0.05390936,0,0,3.04187,2.25827,0.004214434,22.47222,77.47222,73.52778,0.735
Cycle2:14:00-15:00,LFD,light,12,0.4144584,0.1955337,0.8449956,0.6867449,0.8129746,0.05508456,0,0,10.15875,8.101959,0.009968723,36.25763,63.68684,58.71738,0.5872222
Cycle2:15:00-16:00,LFD,light,12,0.3922974,0.2073437,0.7177754,0.5976412,0.8300456,0.0456505,0,0,1.581787,1.225861,0.004688175,10.66667,89.33333,87.33333,0.8731945
Cycle2:16:00-17:00,LFD,light,12,0.4482332,0.2372769,0.80821,0.6879088,0.8512141,0.01692425,1,0.07263851,5.293823,3.729584,0.006277532,24.7709,58.6226,55.59567,0.5559722
Cycle2:17:00-18:00,LFD,light,12,0.3747726,0.2302328,0.8737919,0.8119016,0.9267514,0.04143526,0,0,7.46698,5.766785,0.008723474,33.24077,66.7037,60.17773,0.6016667
Cycle2:18:00-19:00,LFD,dark,12,0.5580004,0.2842641,1.06893,0.9620209,0.8926238,0.0636456,0,0,22.51611,19.30325,0.01786536,46.80733,52.99833,43.61466,0.43625
Cycle2:19:00-20:00,LFD,dark,12,0.5622549,0.3304725,1.134463,1.074898,0.9458228,0.06426761,3,0.7043591,28.66913,24.48593,0.01559529,61.33333,30.38889,21.38889,0.21375
Cycle2:20:00-21:00,LFD,dark,12,0.6249408,0.247078,1.006236,0.9665798,0.9562038,0.08045294,3,0.07953548,11.22833,8.807587,0.01308952,31.95447,65.96335,58.57857,0.5859722
Cycle2:21:00-22:00,LFD,dark,12,0.5658538,0.2546099,0.9655516,0.9095327,0.9416614,0.08081374,0,0.006334305,8.069946,5.533081,0.006913152,35.22222,63.05556,57.02778,0.5701389
Cycle2:22:00-23:00,LFD,dark,12,0.4589161,0.2432097,0.8880973,0.8259468,0.9272927,0.06673975,2,0.1385078,7.244507,5.541321,0.009380356,32.82422,58.5393,55.15135,0.5515278
Cycle2:23:00-00:00,LFD,dark,12,0.5739214,0.263448,1.005216,0.9078005,0.8993182,0.05925838,1,0.8713284,9.688782,7.628662,0.01099966,34.0461,50.29159,46.07054,0.4608333
Cycle2:00:00-01:00,LFD,dark,12,0.4667249,0.3206473,1.092789,1.016261,0.9284334,0.07176662,2,0.06067276,30.24347,26.51941,0.01541364,65.4081,34.23098,26.70738,0.2672222
Cycle2:01:00-02:00,LFD,dark,12,0.5113427,0.2322115,0.8429529,0.7342827,0.8647336,0.05628093,0,0,3.215759,2.643555,0.005423708,17.97222,82.02778,81.11111,0.8109722
Cycle2:02:00-03:00,LFD,dark,12,0.4415782,0.2986979,0.9568421,0.8574536,0.8917252,0.06063149,1,0.08614445,10.61438,8.622803,0.009392523,40.69961,58.68962,49.05608,0.4906944
Cycle2:03:00-04:00,LFD,dark,12,0.498087,0.2653118,0.9474273,0.8722557,0.9176559,0.04817832,1,0.03561878,8.141418,6.763611,0.009707355,33.94445,65.58333,56.55556,0.5654167
Cycle2:04:00-05:00,LFD,dark,12,0.5096747,0.2789762,0.9711097,0.8911599,0.9163775,0.05012994,2,0.1977806,13.55585,11.1333,0.01127971,43.18245,45.2652,36.32324,0.3630556
Cycle2:05:00-06:00,LFD,dark,12,0.5589492,0.2811077,1.011296,0.9459475,0.9338333,0.0597529,2,0.05802536,22.80951,19.93213,0.01663598,48.65315,48.98639,43.3213,0.4331945
Cycle1:06:00-07:00,HFD,light,13,0.5207036,0.2691271,0.978133,0.7463654,0.7619051,0.05136624,0.25,0.00219512,17.1209,12.56204,0.01098668,54.02554,45.86341,38.00666,0.3801389
Cycle1:07:00-08:00,HFD,light,13,0.3997033,0.2069622,0.7535498,0.5863416,0.7746852,0.04663426,1,0.01122952,0.7441406,0.06059265,0.001131967,2.055556,96.66666,96.66666,0.9665278
Cycle1:08:00-09:00,HFD,light,13,0.4244217,0.2215257,0.7951666,0.6490687,0.8124577,0.03582195,1,0.05948925,2.479355,1.290695,0.01246446,8.356467,88.28428,86.50748,0.8654166
Cycle1:09:00-10:00,HFD,light,13,0.4694325,0.2479354,0.8790885,0.7156486,0.8140842,0.03981396,1,0.1134672,7.997192,5.754807,0.008919387,24.72222,74.83333,73.02778,0.73
Cycle1:10:00-11:00,HFD,light,13,0.4306361,0.2333461,0.8190736,0.6398365,0.7804493,0.0380929,0,0,1.690186,0.7957153,0.007681165,6.498195,93.50182,91.75229,0.9175
Cycle1:11:00-12:00,HFD,light,13,0.3969551,0.2123542,0.7546421,0.5862436,0.7771854,0.02943508,0,0,0.5297241,0.1066437,0.001428995,2.582616,97.41738,97.36184,0.9736111
Cycle1:12:00-13:00,HFD,light,13,0.4839426,0.2354728,0.9147166,0.7292088,0.7891885,0.04598147,0,0,10.48807,7.183411,0.01030187,35.78568,64.10328,56.60744,0.5661111
Cycle1:13:00-14:00,HFD,light,13,0.4228878,0.2251411,0.7843945,0.6191707,0.7897791,0.04524235,1,0.1479146,2.068573,1.15358,0.002565454,16.02778,80.19444,76.77778,0.7675
Cycle1:14:00-15:00,HFD,light,13,0.4989324,0.2403473,0.9450892,0.7548785,0.7973796,0.04637626,2,0.06848669,9.666107,6.724915,0.007137852,38.81177,58.995,54.05331,0.5406944
Cycle1:15:00-16:00,HFD,light,13,0.4465111,0.2140595,0.8541964,0.6787339,0.7944382,0.03472102,1,0.07736921,4.044281,2.186432,0.005143725,21.13889,77.08333,72.5,0.7248611
Cycle1:16:00-17:00,HFD,light,13,0.4125724,0.2275339,0.7836721,0.6106614,0.7785305,0.02768213,1,0.1098061,1.171722,0.5545044,0.002428919,7.581227,90.03054,89.39183,0.8938889
Cycle1:17:00-18:00,HFD,light,13,0.4606266,0.2258512,0.857461,0.7144374,0.830893,0.0216318,2,0.06422234,4.887848,3.223892,0.01180036,20.10553,77.42294,71.73008,0.7173611
Cycle1:18:00-19:00,HFD,dark,13,0.5729556,0.2860253,1.072777,0.8571489,0.7962454,0.05304264,2,0.2287004,17.76395,14.00482,0.01732438,54.46974,40.94947,25.23598,0.2525
Cycle1:19:00-20:00,HFD,dark,13,0.6179327,0.3307135,1.168656,0.9265178,0.7914866,0.05269124,2,0.2212563,34.57446,30.35487,0.01957424,63.88889,27.80555,25.44445,0.2543055
Cycle1:20:00-21:00,HFD,dark,13,0.5842835,0.3271202,1.093711,0.8561617,0.7818933,0.0765394,4,0.1498754,20.91476,15.9549,0.01184027,55.27485,36.95169,28.87285,0.2886111
Cycle1:21:00-22:00,HFD,dark,13,0.4524845,0.2462408,0.8648534,0.6666541,0.7713587,0.06398855,0,0,3.431183,1.946106,0.008217357,11.19444,88.80556,86.72222,0.8669444
Cycle1:22:00-23:00,HFD,dark,13,0.5209264,0.2611924,0.9721739,0.7885806,0.8103841,0.06191439,2,0.245822,12.94272,9.547211,0.01694773,26.24271,65.89836,60.98306,0.6098611
Cycle1:23:00-00:00,HFD,dark,13,0.5220182,0.2527235,0.9898571,0.7703284,0.7768517,0.07425175,1,0.05471992,12.43985,9.252106,0.01492596,38.85032,59.01139,53.81838,0.5381944
Cycle1:00:00-01:00,HFD,dark,13,0.4628114,0.2201671,0.8608449,0.6834444,0.7931764,0.05760358,3,0.1623054,3.746765,1.963806,0.005590356,19.51693,78.3176,75.62465,0.7563889
Cycle1:01:00-02:00,HFD,dark,13,0.4793102,0.2270871,0.8842373,0.7008298,0.7874807,0.05781624,1,0.3215523,3.186523,1.737305,0.007432758,16.19444,82.63889,78.25,0.7822222
Cycle1:02:00-03:00,HFD,dark,13,0.4859633,0.2630188,0.9263874,0.7130121,0.769026,0.06100875,1,0.1477489,2.575073,1.41098,0.01064235,10.77179,86.61855,83.0372,0.8305556
Cycle1:03:00-04:00,HFD,dark,13,0.5698552,0.3014709,1.082219,0.8611448,0.7961604,0.07343344,2,0.1520886,16.008,12.81992,0.01629934,39.22222,54.44444,50.47222,0.5044444
Cycle1:04:00-05:00,HFD,dark,13,0.5555472,0.2780108,1.050452,0.8297994,0.7870932,0.05883884,2,0.07672882,22.71793,19.00925,0.01730577,47.43127,49.29186,44.18217,0.4416667
Cycle1:05:00-06:00,HFD,dark,13,0.5181535,0.2323613,0.979915,0.7477729,0.7590146,0.08460787,2,0.09484148,20.10974,17.27133,0.01535637,40.76645,56.6787,52.54096,0.5252778
Cycle2:06:00-07:00,HFD,light,13,0.5799531,0.3206012,1.092123,0.8628956,0.78973,0.08567615,4.75,0.139657,23.97046,17.97757,0.01302148,60.38312,30.34425,23.45919,0.2345833
Cycle2:07:00-08:00,HFD,light,13,0.4097067,0.2126657,0.7839921,0.5934455,0.7550576,0.06769469,0.25,0.001281738,1.826385,1.000122,0.009404963,8.916666,90.66667,88.02778,0.8801389
Cycle2:08:00-09:00,HFD,light,13,0.448881,0.2369076,0.8459049,0.6727042,0.793714,0.05624728,1,0.07951212,3.703705,2.103607,0.008498302,16.71294,80.95502,75.9578,0.7597222
Cycle2:09:00-10:00,HFD,light,13,0.4209406,0.2280204,0.7987722,0.6407676,0.8015578,0.04899405,0,0,0.8147888,0.2015076,0.001555633,4.805556,95.19445,94.41667,0.9438889
Cycle2:10:00-11:00,HFD,light,13,0.4424429,0.2283945,0.8229644,0.6898065,0.8375059,0.04635452,1,0.1954584,1.932037,0.8825378,0.00891805,9.191891,86.94807,84.50431,0.845
Cycle2:11:00-12:00,HFD,light,13,0.4598297,0.2304207,0.8711323,0.6892551,0.7889802,0.03708115,0,0,6.376282,4.110992,0.008942761,20.63316,79.33908,74.31269,0.7430556
Cycle2:12:00-13:00,HFD,light,13,0.4774013,0.2323013,0.9011035,0.7216062,0.7977713,0.04570675,1,0.5172038,9.140137,6.16452,0.0102063,31.01055,68.96169,63.88118,0.6388889
Cycle2:13:00-14:00,HFD,light,13,0.4333042,0.2258098,0.8131936,0.6530059,0.7999694,0.03826276,1,0.004634857,0.3996582,0.06274414,0.001008849,2.055556,96.91667,96.91667,0.9688889
Cycle2:14:00-15:00,HFD,light,13,0.4338867,0.228347,0.8121812,0.6641335,0.8141119,0.04300657,0,0,1.788269,0.9288635,0.005799077,8.245419,91.75458,89.86674,0.8988889
Cycle2:15:00-16:00,HFD,light,13,0.4649435,0.2423487,0.8627508,0.7163585,0.8227493,0.05629263,0,0,2.642944,1.402893,0.00601131,15.08333,84.91667,83,0.8297222
Cycle2:16:00-17:00,HFD,light,13,0.4594247,0.2404539,0.8580946,0.7138546,0.8309545,0.0585381,1,0.1426477,1.303467,0.6829224,0.008034777,6.053874,90.19717,89.97501,0.8997222
Cycle2:17:00-18:00,HFD,light,13,0.4828713,0.2490207,0.8934889,0.7216759,0.8072127,0.05029077,0,0,1.89093,0.5391846,0.002041064,12.10775,87.89225,85.75396,0.8575
Cycle2:18:00-19:00,HFD,dark,13,0.5446379,0.2548333,1.021356,0.8481652,0.829738,0.04778651,3,0.1686621,13.9082,10.97202,0.01841333,34.84176,61.91005,56.88506,0.5690278
Cycle2:19:00-20:00,HFD,dark,13,0.5436448,0.2709827,1.01474,0.8140031,0.8005953,0.06397733,2,0.2242041,9.725708,6.766113,0.01138632,35.13889,57.16667,51.75,0.5173611
Cycle2:20:00-21:00,HFD,dark,13,0.5699182,0.2680952,1.049354,0.8482863,0.8081574,0.05566832,3,0.1044211,16.17645,12.09283,0.01381483,43.47585,55.24709,45.16935,0.4518056
Cycle2:21:00-22:00,HFD,dark,13,0.5327377,0.278019,1.003802,0.7688876,0.7631616,0.08500847,1,0.05853939,14.14996,10.25916,0.01153032,41.83333,56.05556,49.83333,0.4981945
Cycle2:22:00-23:00,HFD,dark,13,0.4644285,0.2441531,0.8672758,0.6839442,0.7875455,0.06653804,2,0.1686215,1.583923,0.4661255,0.001593751,9.775063,86.11497,85.42072,0.8541667
Cycle2:23:00-00:00,HFD,dark,13,0.5379546,0.2865263,1.003776,0.802963,0.7996867,0.07692178,3,0.1909499,14.65045,10.92172,0.01392157,46.70925,48.12552,40.3499,0.4033333
Cycle2:00:00-01:00,HFD,dark,13,0.4753064,0.2428336,0.8803211,0.699087,0.7929692,0.07339638,2,0.2317286,4.469421,3.003265,0.009221411,14.3809,81.31593,79.31705,0.7934722
Cycle2:01:00-02:00,HFD,dark,13,0.4739152,0.2276146,0.8829941,0.6822842,0.7701116,0.0722952,0,0,3.91626,2.611328,0.01597026,16,84,80.38889,0.8038889
Cycle2:02:00-03:00,HFD,dark,13,0.4990934,0.2736619,0.9313931,0.7462037,0.801051,0.07248708,1,0.4011493,2.357117,1.189514,0.007143494,9.91116,88.92282,87.67352,0.8770834
Cycle2:03:00-04:00,HFD,dark,13,0.5477557,0.3110963,1.012686,0.8223538,0.8073955,0.06729085,0,0,6.708496,4.583099,0.01333372,25.27778,74.63889,68.52778,0.6851389
Cycle2:04:00-05:00,HFD,dark,13,0.541921,0.2572304,1.014301,0.7962373,0.7820145,0.07779735,3,0.1149087,13.23834,9.339691,0.009971973,41.32186,54.42932,47.54235,0.4754167
Cycle2:05:00-06:00,HFD,dark,13,0.5984393,0.2979726,1.093061,0.8866391,0.8084173,0.07798041,4,0.1440945,20.65057,15.89838,0.01570572,51.4857,42.01611,36.46209,0.3645833
Cycle1:06:00-07:00,HFD,light,14,0.6982506,0.3804613,1.32995,1.034144,0.7778075,0.06180467,2,0.08465314,32.14473,26.94302,0.01555347,69.7668,17.82343,12.07662,0.1208333
Cycle1:07:00-08:00,HFD,light,14,0.5336251,0.3334341,1.043739,0.7754078,0.7397834,0.0797529,1,0.01769638,14.78329,11.44456,0.008013901,54.66667,44.05555,35.58333,0.3556944
Cycle1:08:00-09:00,HFD,light,14,0.4998367,0.283591,0.9571234,0.7409889,0.7719247,0.06033312,1,0.1387062,3.346176,2.44191,0.005697821,14.46419,83.4814,81.51027,0.8152778
Cycle1:09:00-10:00,HFD,light,14,0.5620645,0.3312081,1.08181,0.8350744,0.7682624,0.06030552,1,0.1238279,14.92075,12.27632,0.01061002,45.94444,51.25,44.94444,0.4491667
Cycle1:10:00-11:00,HFD,light,14,0.4863524,0.2613811,0.9409617,0.704035,0.7476917,0.05060174,0,0,1.686615,1.380646,0.004846637,11.02472,88.9753,86.3649,0.8636111
Cycle1:11:00-12:00,HFD,light,14,0.4808481,0.279277,0.923345,0.7192578,0.7779565,0.0475536,1,0.1243162,5.31398,4.261932,0.005608817,29.38073,68.61983,64.06554,0.6405556
Cycle1:12:00-13:00,HFD,light,14,0.5011317,0.2662064,0.9603533,0.7365621,0.767147,0.04578522,0,0,5.500412,4.644653,0.008862568,24.0422,75.93004,67.60134,0.6761111
Cycle1:13:00-14:00,HFD,light,14,0.5523924,0.2628221,1.051709,0.8239968,0.7789975,0.04924847,3,0.1552322,12.67465,9.164963,0.00750848,48.44444,48.5,41.88889,0.4186111
Cycle1:14:00-15:00,HFD,light,14,0.4784422,0.2614975,0.9136222,0.7061517,0.773207,0.04108703,1,0.126802,1.081543,0.6125031,0.00339877,7.329261,89.56136,89.47807,0.895
Cycle1:15:00-16:00,HFD,light,14,0.4811313,0.2547976,0.9221758,0.7545097,0.8173704,0.02928448,0,0,1.107788,0.4370117,0.001991969,7.75,92.25,91.05555,0.9102778
Cycle1:16:00-17:00,HFD,light,14,0.5186673,0.2720688,0.9765122,0.8272541,0.844856,0.02567711,1,0.2055364,1.816162,0.564621,0.002194214,10.63593,86.25382,83.44904,0.8345833
Cycle1:17:00-18:00,HFD,light,14,0.524444,0.2834149,0.9976297,0.8256283,0.8254188,0.02385382,2,0.2379358,4.14563,2.015839,0.00742494,16.10664,78.95029,76.97861,0.7698611
Cycle1:18:00-19:00,HFD,dark,14,0.6236146,0.3203618,1.159832,0.9943544,0.8569101,0.0478658,3,0.1778295,10.53687,8.22403,0.01164616,28.81732,64.85286,61.52138,0.6152778
Cycle1:19:00-20:00,HFD,dark,14,0.6843808,0.3585865,1.301026,1.048444,0.8049405,0.06736312,4,0.09758949,27.23184,22.53992,0.01446969,62.94444,25.27778,19.91667,0.1988889
Cycle1:20:00-21:00,HFD,dark,14,0.5727777,0.2823977,1.076932,0.8415201,0.7802895,0.08330366,2,0.3734896,8.41748,5.906876,0.008323046,30.12215,62.52082,55.85786,0.55875
Cycle1:21:00-22:00,HFD,dark,14,0.662386,0.3627621,1.242121,1.017288,0.8207381,0.08348164,4,0.1674652,24.50919,19.6114,0.01128024,66.86111,21.94444,15.5,0.155
Cycle1:22:00-23:00,HFD,dark,14,0.5417228,0.2820969,1.037964,0.8174005,0.7854452,0.07876596,2,0.04411316,3.545227,2.375977,0.01056286,11.9689,86.9203,82.64371,0.8266667
Cycle1:23:00-00:00,HFD,dark,14,0.5539905,0.2772337,1.063356,0.8134879,0.7623712,0.07590249,1,0.1213164,3.314667,1.214813,0.002779174,16.68981,80.92197,74.72924,0.7473611
Cycle1:00:00-01:00,HFD,dark,14,0.5614093,0.3225248,1.070326,0.8276601,0.7723994,0.06344046,0,0,3.154785,1.322174,0.002810978,19.5447,80.4553,76.06885,0.7608333
Cycle1:01:00-02:00,HFD,dark,14,0.5910169,0.2988258,1.129839,0.8652253,0.7673905,0.07095958,1,0.1059113,5.722504,3.514587,0.006981176,27.33333,69.83334,59.47222,0.5944445
Cycle1:02:00-03:00,HFD,dark,14,0.5612975,0.3141862,1.090277,0.8398319,0.7697179,0.06486354,2,0.1600628,4.426056,2.788361,0.005360621,23.45919,73.23709,65.76902,0.6579167
Cycle1:03:00-04:00,HFD,dark,14,0.5537378,0.3104652,1.062788,0.8013351,0.7516297,0.06529461,2,0.1687393,6.36496,4.034637,0.009319838,27.97222,68.80556,63.5,0.635
Cycle1:04:00-05:00,HFD,dark,14,0.5886565,0.326869,1.116665,0.8869181,0.7941055,0.05486299,2,0.1027627,11.64474,8.798798,0.01102366,41.32186,55.62344,45.15412,0.4515278
Cycle1:05:00-06:00,HFD,dark,14,0.6422821,0.3433374,1.218416,0.9695058,0.7957322,0.06993978,2,0.156744,20.86905,17.43231,0.01416946,49.12524,44.57095,37.60067,0.3758333
Cycle2:06:00-07:00,HFD,light,14,0.6429505,0.3828257,1.26089,0.9695237,0.7689291,0.08822308,1,0.5661011,18.87531,15.10764,0.01101092,57.88451,40.53304,30.12215,0.3011111
Cycle2:07:00-08:00,HFD,light,14,0.4753394,0.2622724,0.9194556,0.6554155,0.7129798,0.07886045,0,0,2.296143,1.973877,0.005393326,14.27778,85.72222,82.88889,0.8286111
Cycle2:08:00-09:00,HFD,light,14,0.5076628,0.2666505,0.9730831,0.7475294,0.7662037,0.0690335,0,0,5.311401,3.958832,0.005577153,26.42976,73.54248,67.21266,0.6722222
Cycle2:09:00-10:00,HFD,light,14,0.5071684,0.2737539,0.9690787,0.7732045,0.7979764,0.05993764,0,0,3.701569,2.868866,0.00568054,17.38889,82.58333,79.72222,0.7969444
Cycle2:10:00-11:00,HFD,light,14,0.5401768,0.285117,1.018748,0.8103015,0.7932326,0.05501842,1,0.00189209,7.810974,6.363983,0.00677172,34.65704,65.31519,57.5118,0.5751389
Cycle2:11:00-12:00,HFD,light,14,0.5219725,0.2723743,1.01676,0.7768344,0.7626268,0.05241005,2,0.05065918,7.107239,4.512146,0.009457146,20.79978,75.2291,71.23021,0.7123611
Cycle2:12:00-13:00,HFD,light,14,0.4878675,0.2703054,0.9374942,0.6927726,0.7392234,0.05460709,0,0,0.5591736,0.1059875,0.001624094,2.137701,97.8623,97.33481,0.9736111
Cycle2:13:00-14:00,HFD,light,14,0.513189,0.2711012,0.9773297,0.790889,0.8087144,0.04652289,1,0.1522417,1.569122,0.6285095,0.01855751,4.833333,92.38889,91.47222,0.9144444
Cycle2:14:00-15:00,HFD,light,14,0.4927653,0.2802519,0.9444491,0.7298496,0.7732553,0.0421067,1,0.00173378,0.8054199,0.4249878,0.005712842,4.691838,94.86396,94.75291,0.9477777
Cycle2:15:00-16:00,HFD,light,14,0.5697642,0.2809096,1.080217,0.8449163,0.7766997,0.05838824,1,0.1782279,5.536133,3.587738,0.009215086,16.66667,80.25,77.11111,0.7708333
Cycle2:16:00-17:00,HFD,light,14,0.4986348,0.2598943,0.9489638,0.7634904,0.8014452,0.06062203,1,0.1595592,0.3579102,0.01000977,0.000723839,0.444321,94.83477,94.83477,0.9483333
Cycle2:17:00-18:00,HFD,light,14,0.572094,0.2902684,1.073115,0.8937044,0.8321462,0.05046108,1,0.1180887,0.6875916,0.02334595,0.001779175,0.444321,96.25104,96.25104,0.9625
Cycle2:18:00-19:00,HFD,dark,14,0.5898414,0.2948194,1.11046,0.9304254,0.8346353,0.04963005,4,0.2432404,8.704132,6.936951,0.01475392,19.04497,74.51416,71.43254,0.7145833
Cycle2:19:00-20:00,HFD,dark,14,0.6220045,0.3448767,1.174929,0.9481209,0.8063266,0.08239872,3,0.1454425,13.43445,9.271637,0.01273556,40.80555,50.58333,44.25,0.4423611
