Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER
Cycle2:16:00-17:00,LFD,light,6,0.4766663,1.656354,1.280965,0.08249085,0.7728083
Cycle2:17:00-18:00,LFD,light,6,0.5250352,1.808943,1.466133,0.05794511,0.8079802
Cycle2:18:00-19:00,LFD,dark,6,0.5610636,1.940923,1.538773,0.09445637,0.7909222
Cycle2:19:00-20:00,LFD,dark,6,0.6478913,2.228628,1.82203,0.1171487,0.8169075
Cycle2:20:00-21:00,LFD,dark,6,0.6551781,2.259043,1.823459,0.1165124,0.8076609
Cycle2:21:00-22:00,LFD,dark,6,0.5204792,1.807263,1.403462,0.1214513,0.7751294
Cycle2:22:00-23:00,LFD,dark,6,0.6529484,2.255574,1.80222,0.1453893,0.7971383
Cycle2:23:00-00:00,LFD,dark,6,0.5477895,1.909363,1.451201,0.1226891,0.7584524
Cycle2:00:00-01:00,LFD,dark,6,0.4988241,1.743387,1.304744,0.1136723,0.7466767
Cycle2:01:00-02:00,LFD,dark,6,0.5544092,1.919613,1.514428,0.09882792,0.7884386
Cycle2:02:00-03:00,LFD,dark,6,0.5755413,1.998033,1.553442,0.1002824,0.7760605
Cycle2:03:00-04:00,LFD,dark,6,0.5469002,1.905387,1.451966,0.0939677,0.7606426
Cycle2:04:00-05:00,LFD,dark,6,0.6408101,2.21824,1.752336,0.08156389,0.7888363
Cycle2:05:00-06:00,LFD,dark,6,0.6168345,2.134793,1.688385,0.1169627,0.7919532
Cycle1:06:00-07:00,LFD,light,7,0.5094251,1.694454,1.638854,0.1270943,0.9685381
Cycle1:07:00-08:00,LFD,light,7,0.4312747,1.437741,1.375925,0.1141957,0.9554631
Cycle1:08:00-09:00,LFD,light,7,0.3900833,1.312941,1.199898,0.1063452,0.9124181
Cycle1:09:00-10:00,LFD,light,7,0.411139,1.384824,1.261054,0.1045149,0.9121405
Cycle1:10:00-11:00,LFD,light,7,0.3600038,1.242642,0.9971149,0.08925775,0.8008744
Cycle1:11:00-12:00,LFD,light,7,0.4276009,1.454855,1.259584,0.08987147,0.8701048
Cycle1:12:00-13:00,LFD,light,7,0.3475707,1.197665,0.9700241,0.07774926,0.8099023
Cycle1:13:00-14:00,LFD,light,7,0.3747153,1.301188,1.010193,0.06983326,0.7730677
Cycle1:14:00-15:00,LFD,light,7,0.4045154,1.385151,1.160076,0.04437193,0.8251907
Cycle1:15:00-16:00,LFD,light,7,0.3630471,1.219372,1.125894,0.08690599,0.9227536
Cycle1:16:00-17:00,LFD,light,7,0.4084767,1.365891,1.288397,0.06564552,0.9456545
Cycle1:17:00-18:00,LFD,light,7,0.3896803,1.284105,1.296578,0.0460039,1.011892
Cycle1:18:00-19:00,LFD,dark,7,0.5556118,1.831125,1.84786,0.07151937,1.008739
Cycle1:19:00-20:00,LFD,dark,7,0.544234,1.809388,1.753859,0.1365099,0.9717664
Cycle1:20:00-21:00,LFD,dark,7,0.5163671,1.720939,1.649093,0.1500406,0.9563221
Cycle1:21:00-22:00,LFD,dark,7,0.3930859,1.321082,1.216138,0.1090473,0.9173368
Cycle1:22:00-23:00,LFD,dark,7,0.4088974,1.394211,1.193825,0.1171954,0.8532398
Cycle1:23:00-00:00,LFD,dark,7,0.4224912,1.447512,1.208747,0.09849031,0.8336632
Cycle1:00:00-01:00,LFD,dark,7,0.4518057,1.525781,1.371603,0.1091244,0.9011594
Cycle1:01:00-02:00,LFD,dark,7,0.4307254,1.455205,1.305418,0.1199514,0.8924355
Cycle1:02:00-03:00,LFD,dark,7,0.4332467,1.46551,1.306693,0.1040939,0.8909824
Cycle1:03:00-04:00,LFD,dark,7,0.3919308,1.346453,1.108326,0.09470775,0.8211572
Cycle1:04:00-05:00,LFD,dark,7,0.5016698,1.704147,1.487449,0.1083805,0.8587394
Cycle1:05:00-06:00,LFD,dark,7,0.4143253,1.399278,1.257563,0.1228328,0.8931029
Cycle2:06:00-07:00,LFD,light,7,0.527945,1.765934,1.663235,0.1267359,0.9419302
Cycle2:07:00-08:00,LFD,light,7,0.4338798,1.462846,1.325726,0.1362713,0.8982176
Cycle2:08:00-09:00,LFD,light,7,0.3524311,1.221581,0.9580485,0.1374609,0.7850849
Cycle2:09:00-10:00,LFD,light,7,0.4324048,1.492865,1.196533,0.1347783,0.7974142
Cycle2:10:00-11:00,LFD,light,7,0.3758146,1.300069,1.030744,0.1302524,0.7929293
Cycle2:11:00-12:00,LFD,light,7,0.352382,1.22511,0.9447334,0.09287168,0.7715629
Cycle2:12:00-13:00,LFD,light,7,0.4132085,1.438263,1.10182,0.1002969,0.7642426
Cycle2:13:00-14:00,LFD,light,7,0.3569434,1.248486,0.9301738,0.08167734,0.7419379
Cycle2:14:00-15:00,LFD,light,7,0.3371189,1.179723,0.8764563,0.07297117,0.742758
Cycle2:15:00-16:00,LFD,light,7,0.4025883,1.382915,1.139004,0.08135907,0.8290179
Cycle2:16:00-17:00,LFD,light,7,0.3619998,1.24172,1.030481,0.05909086,0.8269969
Cycle2:17:00-18:00,LFD,light,7,0.412154,1.40827,1.192803,0.06676266,0.8449829
Cycle2:18:00-19:00,LFD,dark,7,0.5309985,1.767477,1.703749,0.07181083,0.9636626
Cycle2:19:00-20:00,LFD,dark,7,0.5068586,1.676267,1.664985,0.08832625,0.9935098
Cycle2:20:00-21:00,LFD,dark,7,0.4038304,1.335845,1.325446,0.1037768,0.9934908
Cycle2:21:00-22:00,LFD,dark,7,0.4141023,1.396156,1.265327,0.09897048,0.906509
Cycle2:22:00-23:00,LFD,dark,7,0.5576405,1.86425,1.760398,0.1312643,0.943496
Cycle2:23:00-00:00,LFD,dark,7,0.4095004,1.372663,1.279694,0.1200261,0.9330394
Cycle2:00:00-01:00,LFD,dark,7,0.5197231,1.74795,1.603417,0.1252667,0.9169182
Cycle2:01:00-02:00,LFD,dark,7,0.5282052,1.75873,1.692824,0.1367074,0.9630765
Cycle2:02:00-03:00,LFD,dark,7,0.3990723,1.348865,1.20735,0.1358881,0.8940372
Cycle2:03:00-04:00,LFD,dark,7,0.4223997,1.442163,1.226428,0.1131549,0.8517182
Cycle2:04:00-05:00,LFD,dark,7,0.4708115,1.59511,1.410966,0.1095538,0.882366
Cycle2:05:00-06:00,LFD,dark,7,0.5397912,1.790051,1.755814,0.1114227,0.9826765
Cycle1:06:00-07:00,LFD,light,8,0.6234046,2.083009,1.439639,0.1377715,0.9477723
Cycle1:07:00-08:00,LFD,light,8,0.5919508,2.000986,1.339966,0.136102,0.892956
Cycle1:08:00-09:00,LFD,light,8,0.469087,1.623302,1.33192,0.1254738,0.7918832
Cycle1:09:00-10:00,LFD,light,8,0.4564552,1.594572,1.460744,0.1125635,0.7475896
Cycle1:10:00-11:00,LFD,light,8,0.4414248,1.544822,1.280054,0.106658,0.7398887
Cycle1:11:00-12:00,LFD,light,8,0.4297771,1.50711,1.371087,0.09109725,0.7337155
Cycle1:12:00-13:00,LFD,light,8,0.4298341,1.508272,1.428004,0.08292974,0.7290298
Cycle1:13:00-14:00,LFD,light,8,0.5634573,1.946987,1.313904,0.08256771,0.7878416
Cycle1:14:00-15:00,LFD,light,8,0.5272636,1.809023,1.319022,0.07961415,0.8257262
Cycle1:15:00-16:00,LFD,light,8,0.4688459,1.644957,1.402611,0.09247297,0.7307708
Cycle1:16:00-17:00,LFD,light,8,0.5008813,1.733544,1.405822,0.06720681,0.7925518
Cycle1:17:00-18:00,LFD,light,8,0.5543179,1.863923,1.598767,0.06457831,0.9107524
Cycle1:18:00-19:00,LFD,dark,8,0.5565276,1.901515,1.546455,0.09237318,0.8417131
Cycle1:19:00-20:00,LFD,dark,8,0.5817562,1.987836,1.897932,0.1217459,0.8467171
Cycle1:20:00-21:00,LFD,dark,8,0.6469919,2.17459,1.875951,0.1727412,0.918182
Cycle1:21:00-22:00,LFD,dark,8,0.5052981,1.708817,1.680688,0.1212651,0.8881731
Cycle1:22:00-23:00,LFD,dark,8,0.6166305,2.06481,1.544776,0.1311756,0.9279982
Cycle1:23:00-00:00,LFD,dark,8,0.4866199,1.638537,1.613742,0.1165674,0.9128318
Cycle1:00:00-01:00,LFD,dark,8,0.5787495,1.946357,1.341931,0.1216025,0.9083596
Cycle1:01:00-02:00,LFD,dark,8,0.5914217,1.969694,1.612633,0.1582053,0.9575735
Cycle1:02:00-03:00,LFD,dark,8,0.5574341,1.856985,1.393993,0.1354803,0.9597279
Cycle1:03:00-04:00,LFD,dark,8,0.5358325,1.793372,1.45426,0.1139976,0.9393783
Cycle1:04:00-05:00,LFD,dark,8,0.6015608,2.009965,1.607835,0.142869,0.9462766
Cycle1:05:00-06:00,LFD,dark,8,0.5816641,1.944412,1.547691,0.1788112,0.9446851
Cycle2:06:00-07:00,LFD,light,8,0.6027456,2.034381,1.702098,0.1847033,0.900015
Cycle2:07:00-08:00,LFD,light,8,0.4781319,1.663359,1.257303,0.145335,0.7659812
Cycle2:08:00-09:00,LFD,light,8,0.5508003,1.892656,1.286602,0.140361,0.8197021
Cycle2:09:00-10:00,LFD,light,8,0.4725382,1.627001,1.482851,0.1449409,0.8060734
Cycle2:10:00-11:00,LFD,light,8,0.4404227,1.543136,1.243099,0.1227559,0.7373968
Cycle2:11:00-12:00,LFD,light,8,0.4840376,1.692827,1.33958,0.09688795,0.7420979
Cycle2:12:00-13:00,LFD,light,8,0.448075,1.567872,1.313235,0.09892641,0.7415425
Cycle2:13:00-14:00,LFD,light,8,0.4054445,1.41939,1.338195,0.07827037,0.7391199
Cycle2:14:00-15:00,LFD,light,8,0.5638281,1.940477,1.329594,0.0942854,0.8030449
Cycle2:15:00-16:00,LFD,light,8,0.4824218,1.67103,1.389657,0.1055853,0.7853822
Cycle2:16:00-17:00,LFD,light,8,0.4221964,1.465789,1.414996,0.06886201,0.7719988
Cycle2:17:00-18:00,LFD,light,8,0.4827681,1.648107,1.605765,0.08010191,0.8419108
Cycle2:18:00-19:00,LFD,dark,8,0.5926912,2.00663,1.628541,0.08337592,0.8821076
Cycle2:19:00-20:00,LFD,dark,8,0.6391599,2.132547,1.659057,0.1119078,0.9514522
Cycle2:20:00-21:00,LFD,dark,8,0.642271,2.136802,1.787558,0.1567321,0.9643924
Cycle2:21:00-22:00,LFD,dark,8,0.5287484,1.750785,1.568244,0.1321341,0.9869027
Cycle2:22:00-23:00,LFD,dark,8,0.6069753,2.005107,1.45821,0.1209392,0.9964962
Cycle2:23:00-00:00,LFD,dark,8,0.5676827,1.896671,1.565343,0.1590654,0.9468367
Cycle2:00:00-01:00,LFD,dark,8,0.6346719,2.116493,1.560262,0.1833519,0.9528075
Cycle2:01:00-02:00,LFD,dark,8,0.5284555,1.794939,1.703894,0.1777,0.8720602
Cycle2:02:00-03:00,LFD,dark,8,0.5606412,1.936737,1.376037,0.1628073,0.7859821
Cycle2:03:00-04:00,LFD,dark,8,0.5298992,1.823568,1.418638,0.1522407,0.8126606
Cycle2:04:00-05:00,LFD,dark,8,0.6179913,2.103984,1.499678,0.1666581,0.8629496
Cycle2:05:00-06:00,LFD,dark,8,0.591863,1.999846,1.582625,0.1771487,0.8925974
Cycle1:06:00-07:00,LFD,light,9,0.6613202,2.208863,2.094825,0.15174,0.9488143
Cycle1:07:00-08:00,LFD,light,9,0.5626401,1.899934,1.708586,0.134709,0.8967187
Cycle1:08:00-09:00,LFD,light,9,0.4500368,1.545081,1.276174,0.1086085,0.825673
Cycle1:09:00-10:00,LFD,light,9,0.4270464,1.484655,1.14504,0.1031894,0.7650207
Cycle1:10:00-11:00,LFD,light,9,0.452424,1.576161,1.2014,0.08907271,0.7577221
Cycle1:11:00-12:00,LFD,light,9,0.5712783,1.985802,1.532784,0.1408896,0.7729012
Cycle1:12:00-13:00,LFD,light,9,0.4629048,1.619369,1.205377,0.1173675,0.7403846
Cycle1:13:00-14:00,LFD,light,9,0.5244083,1.821966,1.410283,0.08944479,0.7705895
Cycle1:14:00-15:00,LFD,light,9,0.4294192,1.502126,1.118544,0.08711467,0.7423154
Cycle1:15:00-16:00,LFD,light,9,0.5231301,1.806174,1.44729,0.08108677,0.7917503
Cycle1:16:00-17:00,LFD,light,9,0.4540909,1.559411,1.286206,0.07396744,0.8244326
Cycle1:17:00-18:00,LFD,light,9,0.5539032,1.89414,1.597571,0.107031,0.8369946
Cycle1:18:00-19:00,LFD,dark,9,0.5810493,1.940911,1.839988,0.1241459,0.9479352
Cycle1:19:00-20:00,LFD,dark,9,0.679933,2.259592,2.194543,0.1378775,0.9707977
Cycle1:20:00-21:00,LFD,dark,9,0.6602818,2.193236,2.134858,0.1356792,0.9737313
Cycle1:21:00-22:00,LFD,dark,9,0.5812568,1.943969,1.832217,0.18775,0.9383111
Cycle1:22:00-23:00,LFD,dark,9,0.5878679,1.962241,1.866732,0.17561,0.9506834
Cycle1:23:00-00:00,LFD,dark,9,0.5488679,1.831104,1.746309,0.1440623,0.9519461
Cycle1:00:00-01:00,LFD,dark,9,0.5708352,1.911529,1.790763,0.1191821,0.9357121
Cycle1:01:00-02:00,LFD,dark,9,0.6608225,2.206688,2.095073,0.1610024,0.9487971
Cycle1:02:00-03:00,LFD,dark,9,0.5530344,1.873261,1.658877,0.1832851,0.8823835
Cycle1:03:00-04:00,LFD,dark,9,0.5051175,1.749033,1.379462,0.1452831,0.7871153
Cycle1:04:00-05:00,LFD,dark,9,0.5471849,1.86812,1.589048,0.1495165,0.8478145
Cycle1:05:00-06:00,LFD,dark,9,0.643217,2.18463,1.908368,0.1524993,0.8722804
Cycle2:06:00-07:00,LFD,light,9,0.6193063,2.091986,1.87817,0.1494802,0.8971196
Cycle2:07:00-08:00,LFD,light,9,0.548583,1.863916,1.625097,0.161963,0.8703683
Cycle2:08:00-09:00,LFD,light,9,0.4962059,1.70416,1.405067,0.1083643,0.8219613
Cycle2:09:00-10:00,LFD,light,9,0.484982,1.669592,1.359106,0.1202309,0.8127808
Cycle2:10:00-11:00,LFD,light,9,0.5347531,1.845079,1.483812,0.1046441,0.799246
Cycle2:11:00-12:00,LFD,light,9,0.4309344,1.504134,1.134221,0.09982669,0.7537408
Cycle2:12:00-13:00,LFD,light,9,0.4073856,1.427143,1.053697,0.1070886,0.7386097
Cycle2:13:00-14:00,LFD,light,9,0.4497741,1.568286,1.18953,0.08784381,0.7527364
Cycle2:14:00-15:00,LFD,light,9,0.4696202,1.636191,1.246631,0.107041,0.7602628
Cycle2:15:00-16:00,LFD,light,9,0.4498284,1.557817,1.227651,0.04989046,0.7874728
Cycle2:16:00-17:00,LFD,light,9,0.4834518,1.651669,1.399911,0.05781462,0.842494
Cycle2:17:00-18:00,LFD,light,9,0.5164324,1.748815,1.550747,0.1098232,0.8822244
Cycle2:18:00-19:00,LFD,dark,9,0.5359342,1.783535,1.720909,0.08435071,0.9643949
Cycle2:19:00-20:00,LFD,dark,9,0.6296061,2.0983,2.010881,0.1002525,0.9598626
Cycle2:20:00-21:00,LFD,dark,9,0.6917312,2.307806,2.200534,0.1598107,0.9529617
Cycle2:21:00-22:00,LFD,dark,9,0.6464304,2.150175,2.079566,0.157588,0.9654569
Cycle2:22:00-23:00,LFD,dark,9,0.6080488,2.02988,1.929829,0.1644417,0.947921
Cycle2:23:00-00:00,LFD,dark,9,0.5733123,1.937455,1.735709,0.1889175,0.8919277
Cycle2:00:00-01:00,LFD,dark,9,0.5391363,1.827871,1.611179,0.1385008,0.8761426
Cycle2:01:00-02:00,LFD,dark,9,0.5202914,1.763528,1.556474,0.1254883,0.8808291
Cycle2:02:00-03:00,LFD,dark,9,0.5510529,1.878425,1.610614,0.09597181,0.8552021
Cycle2:03:00-04:00,LFD,dark,9,0.5272266,1.786641,1.578622,0.1222176,0.8827585
Cycle2:04:00-05:00,LFD,dark,9,0.5532499,1.877077,1.648529,0.1123731,0.8730732
Cycle2:05:00-06:00,LFD,dark,9,0.6009076,2.011116,1.889075,0.1469743,0.9398903
Cycle1:06:00-07:00,LFD,light,10,0.5043168,1.702036,1.534861,0.1042012,0.9019662
Cycle1:07:00-08:00,LFD,light,10,0.4385809,1.486132,1.313594,0.08728923,0.87651
Cycle1:08:00-09:00,LFD,light,10,0.3850473,1.325655,1.078705,0.06377628,0.8101699
Cycle1:09:00-10:00,LFD,light,10,0.3590009,1.235853,1.006195,0.06906291,0.8097835
Cycle1:10:00-11:00,LFD,light,10,0.3545046,1.231404,0.9542906,0.06122733,0.7707486
Cycle1:11:00-12:00,LFD,light,10,0.3453967,1.206364,0.9062684,0.08327861,0.7511523
Cycle1:12:00-13:00,LFD,light,10,0.3599589,1.246156,0.9839179,0.07250009,0.7880661
Cycle1:13:00-14:00,LFD,light,10,0.4394036,1.513926,1.226953,0.0605183,0.8105884
Cycle1:14:00-15:00,LFD,light,10,0.3436278,1.194259,0.9227448,0.05680798,0.7723246
Cycle1:15:00-16:00,LFD,light,10,0.3879624,1.343047,1.060661,0.05634012,0.7837548
Cycle1:16:00-17:00,LFD,light,10,0.3247508,1.121236,0.8984838,0.0383019,0.8001457
Cycle1:17:00-18:00,LFD,light,10,0.3822288,1.306823,1.103337,0.07644074,0.844303
Cycle1:18:00-19:00,LFD,dark,10,0.4149214,1.396507,1.276423,0.06354003,0.9088793
Cycle1:19:00-20:00,LFD,dark,10,0.4837404,1.617633,1.52554,0.08452501,0.9422749
Cycle1:20:00-21:00,LFD,dark,10,0.5396439,1.797364,1.727534,0.08907072,0.9615772
Cycle1:21:00-22:00,LFD,dark,10,0.4658385,1.563256,1.449534,0.1549902,0.9259253
Cycle1:22:00-23:00,LFD,dark,10,0.459245,1.536602,1.445148,0.1253459,0.9373421
Cycle1:23:00-00:00,LFD,dark,10,0.5210571,1.760474,1.578895,0.1469818,0.8937237
Cycle1:00:00-01:00,LFD,dark,10,0.5006369,1.708445,1.456572,0.1479581,0.8518564
Cycle1:01:00-02:00,LFD,dark,10,0.4515881,1.546802,1.29342,0.1380102,0.8309686
Cycle1:02:00-03:00,LFD,dark,10,0.3593594,1.2642,0.9105901,0.1206609,0.7198057
Cycle1:03:00-04:00,LFD,dark,10,0.3871541,1.358935,0.9918687,0.1128229,0.7290562
Cycle1:04:00-05:00,LFD,dark,10,0.4225854,1.466024,1.144202,0.1176933,0.7788892
Cycle1:05:00-06:00,LFD,dark,10,0.5049242,1.700725,1.548685,0.1056884,0.9083645
Cycle2:06:00-07:00,LFD,light,10,0.508953,1.706778,1.587828,0.1111938,0.9308581
Cycle2:07:00-08:00,LFD,light,10,0.4200772,1.410057,1.305832,0.1096801,0.9219323
Cycle2:08:00-09:00,LFD,light,10,0.3459193,1.159124,1.08247,0.06290558,0.9338393
Cycle2:09:00-10:00,LFD,light,10,0.436096,1.464868,1.351917,0.1080047,0.9178321
Cycle2:10:00-11:00,LFD,light,10,0.3892978,1.309759,1.1994,0.08743867,0.9139454
Cycle2:11:00-12:00,LFD,light,10,0.3682089,1.242616,1.120853,0.07302465,0.9024853
Cycle2:12:00-13:00,LFD,light,10,0.3570236,1.229009,1.000785,0.09361769,0.81278
Cycle2:13:00-14:00,LFD,light,10,0.3998247,1.36671,1.1551,0.09504848,0.8449476
Cycle2:14:00-15:00,LFD,light,10,0.3635354,1.257499,0.9973947,0.09315511,0.7936688
Cycle2:15:00-16:00,LFD,light,10,0.412566,1.409887,1.193252,0.08480471,0.8423323
Cycle2:16:00-17:00,LFD,light,10,0.3328983,1.164428,0.867354,0.07249343,0.7455055
Cycle2:17:00-18:00,LFD,light,10,0.3580431,1.251276,0.9368036,0.108987,0.7472383
Cycle2:18:00-19:00,LFD,dark,10,0.4213307,1.431142,1.24959,0.08823503,0.8777187
Cycle2:19:00-20:00,LFD,dark,10,0.5515172,1.8449,1.737074,0.09991811,0.9402865
Cycle2:20:00-21:00,LFD,dark,10,0.5541012,1.850572,1.755802,0.1194244,0.9481601
Cycle2:21:00-22:00,LFD,dark,10,0.5599772,1.866744,1.786722,0.1302786,0.9564189
Cycle2:22:00-23:00,LFD,dark,10,0.4753362,1.593274,1.485695,0.1260254,0.9322193
Cycle2:23:00-00:00,LFD,dark,10,0.4575878,1.543826,1.394438,0.1360349,0.9013875
Cycle2:00:00-01:00,LFD,dark,10,0.5170496,1.737543,1.600213,0.116554,0.9179471
Cycle2:01:00-02:00,LFD,dark,10,0.4287141,1.462138,1.250405,0.1202,0.8513066
Cycle2:02:00-03:00,LFD,dark,10,0.4500433,1.537808,1.302189,0.07967129,0.8454359
Cycle2:03:00-04:00,LFD,dark,10,0.4256001,1.457157,1.221228,0.1059034,0.8323485
Cycle2:04:00-05:00,LFD,dark,10,0.4467646,1.510423,1.350361,0.1044969,0.8882943
Cycle2:05:00-06:00,LFD,dark,10,0.4566051,1.536568,1.40549,0.1098476,0.9058732
Cycle1:06:00-07:00,LFD,light,11,0.4605905,1.533127,1.477808,0.1424244,0.9646091
Cycle1:07:00-08:00,LFD,light,11,0.5668737,1.881754,1.837163,0.1083885,0.973933
Cycle1:08:00-09:00,LFD,light,11,0.4005204,1.358489,1.194877,0.09830026,0.8812363
Cycle1:09:00-10:00,LFD,light,11,0.4944645,1.67746,1.473966,0.1048878,0.8715298
Cycle1:10:00-11:00,LFD,light,11,0.4324688,1.49789,1.179591,0.1291321,0.7881711
Cycle1:11:00-12:00,LFD,light,11,0.5086979,1.72294,1.526394,0.1077554,0.8867081
Cycle1:12:00-13:00,LFD,light,11,0.4570576,1.530026,1.43562,0.1175446,0.9366313
Cycle1:13:00-14:00,LFD,light,11,0.4631255,1.535827,1.506387,0.08957629,0.9813226
Cycle1:14:00-15:00,LFD,light,11,0.4958824,1.64667,1.605045,0.1101558,0.9748703
Cycle1:15:00-16:00,LFD,light,11,0.4690394,1.543955,1.566545,0.1017473,1.015419
Cycle1:16:00-17:00,LFD,light,11,0.4684622,1.550897,1.533108,0.08028105,0.9855729
Cycle1:17:00-18:00,LFD,light,11,0.5437795,1.83326,1.661949,0.1322006,0.9059978
Cycle1:18:00-19:00,LFD,dark,11,0.5558083,1.857365,1.757322,0.1535744,0.9456159
Cycle1:19:00-20:00,LFD,dark,11,0.6462952,2.156739,2.054141,0.1547348,0.948236
Cycle1:20:00-21:00,LFD,dark,11,0.5713612,1.924837,1.751269,0.1735142,0.898762
Cycle1:21:00-22:00,LFD,dark,11,0.6640041,2.252478,1.979856,0.2039205,0.8757058
Cycle1:22:00-23:00,LFD,dark,11,0.528933,1.790354,1.591109,0.20389,0.8865068
Cycle1:23:00-00:00,LFD,dark,11,0.6628973,2.224764,2.061931,0.1691449,0.9254642
Cycle1:00:00-01:00,LFD,dark,11,0.5669274,1.91324,1.725777,0.1837823,0.8946114
Cycle1:01:00-02:00,LFD,dark,11,0.5289047,1.820305,1.483959,0.16719,0.8037023
Cycle1:02:00-03:00,LFD,dark,11,0.5209514,1.746646,1.626576,0.1794395,0.9309087
Cycle1:03:00-04:00,LFD,dark,11,0.4771408,1.614262,1.438101,0.1530538,0.8882473
Cycle1:04:00-05:00,LFD,dark,11,0.5187904,1.783189,1.463795,0.1481493,0.812879
Cycle1:05:00-06:00,LFD,dark,11,0.5546685,1.858394,1.736479,0.1623795,0.9364032
Cycle2:06:00-07:00,LFD,light,11,0.4950361,1.680589,1.471428,0.1229229,0.8752945
Cycle2:07:00-08:00,LFD,light,11,0.5487385,1.837251,1.722456,0.1407778,0.9327633
Cycle2:08:00-09:00,LFD,light,11,0.4123004,1.418524,1.158473,0.105051,0.8155859
Cycle2:09:00-10:00,LFD,light,11,0.4971476,1.679989,1.505385,0.0799608,0.89737
Cycle2:10:00-11:00,LFD,light,11,0.4257102,1.464383,1.19714,0.1135656,0.8161719
Cycle2:11:00-12:00,LFD,light,11,0.4299034,1.475716,1.219946,0.08252639,0.828654
Cycle2:12:00-13:00,LFD,light,11,0.4816286,1.630013,1.449605,0.09375215,0.884664
Cycle2:13:00-14:00,LFD,light,11,0.4782934,1.627312,1.408972,0.1257097,0.8545882
Cycle2:14:00-15:00,LFD,light,11,0.4578353,1.586002,1.24788,0.0930744,0.7822821
Cycle2:15:00-16:00,LFD,light,11,0.4760005,1.62521,1.381906,0.1413099,0.8474264
Cycle2:16:00-17:00,LFD,light,11,0.4476914,1.552998,1.212622,0.08516125,0.7785097
Cycle2:17:00-18:00,LFD,light,11,0.5101308,1.719169,1.561424,0.07039241,0.9113483
Cycle2:18:00-19:00,LFD,dark,11,0.535196,1.793229,1.675244,0.1124326,0.9281657
Cycle2:19:00-20:00,LFD,dark,11,0.5640544,1.897264,1.73941,0.1574789,0.9128878
Cycle2:20:00-21:00,LFD,dark,11,0.5948594,1.98584,1.888001,0.1599862,0.9445773
Cycle2:21:00-22:00,LFD,dark,11,0.5932734,1.984102,1.870292,0.1454249,0.9370711
Cycle2:22:00-23:00,LFD,dark,11,0.5257741,1.745503,1.703322,0.1574617,0.9768128
Cycle2:23:00-00:00,LFD,dark,11,0.5188112,1.739734,1.618953,0.1299309,0.9349149
Cycle2:00:00-01:00,LFD,dark,11,0.6138896,2.044957,1.96412,0.1609906,0.958993
Cycle2:01:00-02:00,LFD,dark,11,0.4404214,1.509829,1.256892,0.1252856,0.8335903
Cycle2:02:00-03:00,LFD,dark,11,0.427821,1.490095,1.137329,0.1125095,0.7629836
Cycle2:03:00-04:00,LFD,dark,11,0.566875,1.92242,1.69228,0.1191523,0.8734893
Cycle2:04:00-05:00,LFD,dark,11,0.4636347,1.595319,1.302075,0.1064675,0.8141679
Cycle2:05:00-06:00,LFD,dark,11,0.5981196,2.024154,1.800603,0.1371618,0.8822196
Cycle1:06:00-07:00,LFD,light,12,0.618327,2.108066,1.806112,0.1300643,0.8549798
Cycle1:07:00-08:00,LFD,light,12,0.4482559,1.545725,1.247043,0.08990502,0.8032256
Cycle1:08:00-09:00,LFD,light,12,0.4022931,1.394002,1.095049,0.06497923,0.7807099
Cycle1:09:00-10:00,LFD,light,12,0.3945424,1.356487,1.111925,0.06236163,0.8107453
Cycle1:10:00-11:00,LFD,light,12,0.403122,1.389037,1.125232,0.08499228,0.8026165
Cycle1:11:00-12:00,LFD,light,12,0.4053999,1.386901,1.167168,0.05322346,0.8342683
Cycle1:12:00-13:00,LFD,light,12,0.4921659,1.683891,1.41641,0.09172186,0.8308573
Cycle1:13:00-14:00,LFD,light,12,0.3983337,1.385323,1.066308,0.06474232,0.7686163
Cycle1:14:00-15:00,LFD,light,12,0.4386625,1.524156,1.179335,0.08892281,0.7667626
Cycle1:15:00-16:00,LFD,light,12,0.379498,1.316935,1.026153,0.07048104,0.7795714
Cycle1:16:00-17:00,LFD,light,12,0.4691897,1.578131,1.447031,0.06277267,0.9182415
Cycle1:17:00-18:00,LFD,light,12,0.4621599,1.558508,1.411016,0.1167726,0.895628
Cycle1:18:00-19:00,LFD,dark,12,0.500483,1.670116,1.590828,0.1260492,0.9496001
Cycle1:19:00-20:00,LFD,dark,12,0.6575676,2.1894,2.107626,0.1118741,0.9616941
Cycle1:20:00-21:00,LFD,dark,12,0.6162962,2.057032,1.95736,0.1515696,0.95103
Cycle1:21:00-22:00,LFD,dark,12,0.469227,1.565644,1.492085,0.171751,0.9526448
Cycle1:22:00-23:00,LFD,dark,12,0.4161063,1.392867,1.307248,0.1214685,0.9366167
Cycle1:23:00-00:00,LFD,dark,12,0.6080897,2.030139,1.929521,0.1179023,0.9503489
Cycle1:00:00-01:00,LFD,dark,12,0.5113586,1.73909,1.508941,0.1443288,0.8578398
Cycle1:01:00-02:00,LFD,dark,12,0.4500804,1.561137,1.21962,0.1169965,0.7722921
Cycle1:02:00-03:00,LFD,dark,12,0.3984873,1.369329,1.125615,0.1197876,0.8212641
Cycle1:03:00-04:00,LFD,dark,12,0.4573195,1.566472,1.309698,0.09695082,0.8335996
Cycle1:04:00-05:00,LFD,dark,12,0.4500138,1.552528,1.249292,0.1003317,0.8038021
