Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER,PedMeters,AllMeters
Cycle1:08:00-09:00,HFD+LXN,light,34,0.4487168,1.547054,1.249254,0.04881173,0.807505103,210.7605,266.3434
Cycle1:09:00-10:00,HFD+LXN,light,34,0.4945345,1.698397,1.400414,0.04956223,0.824550444,212.829,269.0285
Cycle1:10:00-11:00,HFD+LXN,light,34,0.5102329,1.770088,1.381522,0.06303319,0.7804821,221.3662,280.2454
Cycle1:11:00-12:00,HFD+LXN,light,34,0.4677132,1.61731,1.285175,0.08017354,0.794637392,226.9316,287.2434
Cycle1:12:00-13:00,HFD+LXN,light,34,0.5341596,1.842941,1.482484,0.07065637,0.804412078,231.8847,294.3477
Cycle1:13:00-14:00,HFD+LXN,light,34,0.4556384,1.573306,1.260014,0.05545709,0.800870269,233.9877,297.2374
Cycle1:14:00-15:00,HFD+LXN,light,34,0.4747666,1.635472,1.326747,0.04311105,0.811231865,238.1124,302.4433
Cycle1:15:00-16:00,HFD+LXN,light,34,0.4877318,1.686052,1.341891,0.04535448,0.795877589,243.2471,308.7264
Cycle1:16:00-17:00,HFD+LXN,light,34,0.4892587,1.682071,1.379086,0.03575925,0.819873834,247.8645,314.5471
Cycle1:17:00-18:00,HFD+LXN,light,34,0.4887746,1.679917,1.379469,0.05649561,0.821153069,251.223,318.9898
Cycle1:18:00-19:00,HFD+LXN,dark,34,0.5586503,1.921137,1.57291,0.05096801,0.818739111,256.2322,325.4525
Cycle1:19:00-20:00,HFD+LXN,dark,34,0.5875207,2.023622,1.642784,0.06036892,0.811803785,271.4495,343.9896
Cycle1:20:00-21:00,HFD+LXN,dark,34,0.6459519,2.229311,1.790372,0.0556381,0.803105534,288.9807,365.3117
Cycle1:21:00-22:00,HFD+LXN,dark,34,0.5355783,1.858819,1.447289,0.1090228,0.778606739,302.4422,382.5103
Cycle1:22:00-23:00,HFD+LXN,dark,34,0.6123235,2.121742,1.666912,0.1121933,0.785633692,310.9515,392.8612
Cycle1:23:00-00:00,HFD+LXN,dark,34,0.5253393,1.828356,1.401541,0.1103468,0.766558044,326.1507,411.4149
Cycle1:00:00-01:00,HFD+LXN,dark,34,0.5452287,1.895582,1.461714,0.09932885,0.771116206,330.8345,417.8994
Cycle1:01:00-02:00,HFD+LXN,dark,34,0.5490244,1.897681,1.511435,0.09065471,0.796464211,335.806,424.381
Cycle1:02:00-03:00,HFD+LXN,dark,34,0.6718149,2.33348,1.808925,0.1118869,0.775204844,354.2146,446.8897
Cycle1:03:00-04:00,HFD+LXN,dark,34,0.5429922,1.89508,1.4298,0.1234751,0.754480022,367.4503,462.8429
Cycle1:04:00-05:00,HFD+LXN,dark,34,0.5556393,1.928155,1.502527,0.1106565,0.779256336,372.1908,468.8601
Cycle1:05:00-06:00,HFD+LXN,dark,34,0.5882665,2.040039,1.595522,0.09846275,0.782103675,382.8461,482.0754
Cycle2:06:00-07:00,HFD+LXN,light,34,0.5551293,1.924944,1.506287,0.0922702,0.782509517,399.6637,503.2135
Cycle2:07:00-08:00,HFD+LXN,light,34,0.5022382,1.743472,1.35589,0.09205303,0.777695311,404.9118,510.1196
Cycle2:08:00-09:00,HFD+LXN,light,34,0.4681636,1.614745,1.301101,0.07529882,0.80576252,409.7326,516.413
Cycle2:09:00-10:00,HFD+LXN,light,34,0.4689805,1.622134,1.287081,0.08158731,0.793449246,413.6258,522.048
Cycle2:10:00-11:00,HFD+LXN,light,34,0.4717975,1.630677,1.29909,0.07256293,0.796656849,416.4607,525.9103
Cycle2:11:00-12:00,HFD+LXN,light,34,0.5291079,1.827637,1.460893,0.06461503,0.799334332,420.3401,531.0805
Cycle2:12:00-13:00,HFD+LXN,light,34,0.4451372,1.550888,1.181648,0.0885035,0.761917044,432.0963,545.5487
Cycle2:13:00-14:00,HFD+LXN,light,34,0.487145,1.697036,1.293912,0.07446736,0.762454067,436.5029,551.071
Cycle2:14:00-15:00,HFD+LXN,light,34,0.4749557,1.642247,1.305457,0.08063724,0.794921227,440.4,556.1234
Cycle2:15:00-16:00,HFD+LXN,light,34,0.4903527,1.702824,1.321624,0.05236309,0.776136583,447.0009,564.5453
Cycle2:16:00-17:00,HFD+LXN,light,34,0.4632433,1.607994,1.251011,0.04132273,0.777994818,450.4521,569.2289
Cycle2:17:00-18:00,HFD+LXN,light,34,0.4905179,1.693088,1.358805,0.07500001,0.802560174,454.1056,574.0198
Cycle2:18:00-19:00,HFD+LXN,dark,34,0.5406557,1.862378,1.511118,0.06574196,0.811391672,458.8174,579.9939
Cycle2:19:00-20:00,HFD+LXN,dark,34,0.6032782,2.096291,1.621297,0.06720976,0.773412184,471.369,595.7899
Cycle2:20:00-21:00,HFD+LXN,dark,34,0.6233818,2.173264,1.649968,0.08818691,0.75921195,495.9753,625.1775
Cycle2:21:00-22:00,HFD+LXN,dark,34,0.5973554,2.073937,1.611696,0.08777975,0.777119074,512.5883,645.4389
Cycle2:22:00-23:00,HFD+LXN,dark,34,0.5408573,1.879387,1.453549,0.08849955,0.773416545,522.0629,657.3951
Cycle2:23:00-00:00,HFD+LXN,dark,34,0.6420045,2.224445,1.748225,0.1146148,0.785915138,534.4955,672.5953
Cycle2:00:00-01:00,HFD+LXN,dark,34,0.5578639,1.939787,1.494604,0.1112175,0.770499029,548.5761,690.0427
Cycle2:01:00-02:00,HFD+LXN,dark,34,0.5966334,2.075147,1.596507,0.1185626,0.769346461,561.8774,706.1349
Cycle2:02:00-03:00,HFD+LXN,dark,34,0.5328332,1.857539,1.41048,0.09315386,0.75932726,570.8653,717.4024
Cycle2:03:00-04:00,HFD+LXN,dark,34,0.5827683,2.02772,1.556565,0.1083787,0.767642968,576.4291,725.0695
Cycle2:04:00-05:00,HFD+LXN,dark,34,0.5924647,2.074306,1.536683,0.1183854,0.740817893,591.4208,743.9126
Cycle2:05:00-06:00,HFD+LXN,dark,34,0.5508581,1.916084,1.473491,0.1080713,0.769011693,597.1458,751.3882
Cycle1:06:00-07:00,HFD+LXN,light,35,0.5899835,2.05615,1.563987,0.148196,0.760638572,102.0046,150.5026
Cycle1:07:00-08:00,HFD+LXN,light,35,0.6185114,2.152612,1.650162,0.09416321,0.766585897,104.2864,154.3738
Cycle1:08:00-09:00,HFD+LXN,light,35,0.5126109,1.79011,1.346013,0.08255928,0.751916363,107.3768,159.8298
Cycle1:09:00-10:00,HFD+LXN,light,35,0.5677778,1.970482,1.534622,0.07862812,0.778805389,110.5068,164.3923
Cycle1:10:00-11:00,HFD+LXN,light,35,0.47301,1.656501,1.225342,0.09630005,0.73971703,114.5949,170.4479
Cycle1:11:00-12:00,HFD+LXN,light,35,0.5225359,1.817179,1.399123,0.07222291,0.769942312,115.2594,171.7411
Cycle1:12:00-13:00,HFD+LXN,light,35,0.5069637,1.771051,1.328828,0.09855914,0.750304763,116.2504,173.4106
Cycle1:13:00-14:00,HFD+LXN,light,35,0.5118338,1.772847,1.395818,0.08347941,0.787331338,116.5967,174.2468
Cycle1:14:00-15:00,HFD+LXN,light,35,0.5536616,1.920758,1.499085,0.1058482,0.780465316,117.9936,177.0142
Cycle1:15:00-16:00,HFD+LXN,light,35,0.5194069,1.79754,1.421949,0.08594704,0.791052772,118.8137,178.6592
Cycle1:16:00-17:00,HFD+LXN,light,35,0.5465385,1.890966,1.497898,0.06808113,0.792133756,120.2345,181.1763
Cycle1:17:00-18:00,HFD+LXN,light,35,0.5612731,1.947588,1.518181,0.1144765,0.779518563,122.0438,184.6814
Cycle1:18:00-19:00,HFD+LXN,dark,35,0.5997621,2.074438,1.64618,0.1137806,0.793554688,123.0278,186.7528
Cycle1:19:00-20:00,HFD+LXN,dark,35,0.6832162,2.359695,1.887321,0.1026985,0.799815654,129.8673,196.9174
Cycle1:20:00-21:00,HFD+LXN,dark,35,0.6732706,2.34333,1.795761,0.1330626,0.766328686,138.8658,209.9935
Cycle1:21:00-22:00,HFD+LXN,dark,35,0.6501791,2.26266,1.735241,0.138629,0.766903114,144.1292,218.2204
Cycle1:22:00-23:00,HFD+LXN,dark,35,0.6552617,2.280102,1.749681,0.1141236,0.767369618,148.9317,225.4597
Cycle1:23:00-00:00,HFD+LXN,dark,35,0.5914388,2.05537,1.588699,0.1052944,0.772950369,154.4258,233.3712
Cycle1:00:00-01:00,HFD+LXN,dark,35,0.6500539,2.262485,1.733979,0.1125327,0.766404639,156.4041,236.8079
Cycle1:01:00-02:00,HFD+LXN,dark,35,0.6203535,2.16296,1.641047,0.1340424,0.758704276,162.5265,245.5306
Cycle1:02:00-03:00,HFD+LXN,dark,35,0.6203601,2.163116,1.64059,0.1168132,0.75843829,165.4115,250.4857
Cycle1:03:00-04:00,HFD+LXN,dark,35,0.5979211,2.079927,1.598877,0.1012263,0.768717844,170.0073,257.9221
Cycle1:04:00-05:00,HFD+LXN,dark,35,0.625306,2.167895,1.698095,0.1021964,0.783292087,171.422,260.8796
Cycle1:05:00-06:00,HFD+LXN,dark,35,0.6090735,2.120292,1.623103,0.145129,0.765509185,178.2544,271.1975
Cycle2:06:00-07:00,HFD+LXN,light,35,0.6996186,2.44168,1.842358,0.1416917,0.754545231,185.7976,281.6129
Cycle2:07:00-08:00,HFD+LXN,light,35,0.4964383,1.748968,1.248905,0.1341444,0.714081104,199.3219,299.6498
Cycle2:08:00-09:00,HFD+LXN,light,35,0.5643888,1.967368,1.494649,0.1181522,0.759720093,200.5052,301.9666
Cycle2:09:00-10:00,HFD+LXN,light,35,0.4829699,1.687355,1.265489,0.06452254,0.74998385,201.3473,303.4772
Cycle2:10:00-11:00,HFD+LXN,light,35,0.5552231,1.932425,1.481042,0.1206818,0.76641629,204.6529,308.331
Cycle2:11:00-12:00,HFD+LXN,light,35,0.480965,1.67979,1.262235,0.07536659,0.751424285,206.8831,311.746
Cycle2:12:00-13:00,HFD+LXN,light,35,0.4454044,1.559866,1.153684,0.07190955,0.739604556,206.9163,312.3683
Cycle2:13:00-14:00,HFD+LXN,light,35,0.5378333,1.871553,1.435892,0.08452342,0.767219523,207.4483,313.246
Cycle2:14:00-15:00,HFD+LXN,light,35,0.4615711,1.610439,1.2171,0.06552111,0.75575666,209.9833,316.6876
Cycle2:15:00-16:00,HFD+LXN,light,35,0.5261486,1.832526,1.398877,0.1128236,0.763359974,210.8408,317.9691
Cycle2:16:00-17:00,HFD+LXN,light,35,0.5147255,1.792639,1.368866,0.06154114,0.763603827,211.4646,318.9695
Cycle2:17:00-18:00,HFD+LXN,light,35,0.5361224,1.8553,1.468027,0.04317202,0.791261252,219.5306,328.7079
Cycle2:18:00-19:00,HFD+LXN,dark,35,0.5661544,1.964746,1.5306,0.09163442,0.779031997,221.4199,331.3274
Cycle2:19:00-20:00,HFD+LXN,dark,35,0.7073897,2.451694,1.923783,0.125995,0.784675004,228.395,340.4453
Cycle2:20:00-21:00,HFD+LXN,dark,35,0.6218265,2.160839,1.670804,0.1221479,0.773220032,242.7442,358.4639
Cycle2:21:00-22:00,HFD+LXN,dark,35,0.7031081,2.439698,1.902005,0.1254761,0.779606738,249.1724,367.3369
Cycle2:22:00-23:00,HFD+LXN,dark,35,0.5693582,1.99185,1.482298,0.1384077,0.74418154,255.5752,376.2608
Cycle2:23:00-00:00,HFD+LXN,dark,35,0.5610547,1.964716,1.453859,0.1192326,0.739984303,257.4023,380.0764
Cycle2:00:00-01:00,HFD+LXN,dark,35,0.606216,2.113178,1.605394,0.1133738,0.759705997,259.21,383.4054
Cycle2:01:00-02:00,HFD+LXN,dark,35,0.5672295,1.985361,1.473341,0.1308856,0.742102318,267.9022,395.1677
Cycle2:02:00-03:00,HFD+LXN,dark,35,0.544634,1.902846,1.426871,0.1178578,0.749861523,268.4731,396.7659
Cycle2:03:00-04:00,HFD+LXN,dark,35,0.558127,1.953093,1.451154,0.104812,0.743003021,269.2491,399.2247
Cycle2:04:00-05:00,HFD+LXN,dark,35,0.571549,1.99105,1.518165,0.08485367,0.762494664,272.0214,403.6226
Cycle2:05:00-06:00,HFD+LXN,dark,35,0.7029816,2.449391,1.865561,0.1375659,0.761642792,279.7785,414.3142
Cycle1:06:00-07:00,HFD+LXN,light,36,0.6311535,1.827795,1.475861,0.07971006,0.807454337,183.6169,240.6738
Cycle1:07:00-08:00,HFD+LXN,light,36,0.459935,1.716353,1.315794,0.09012785,0.766622018,195.6542,255.7591
Cycle1:08:00-09:00,HFD+LXN,light,36,0.3667002,1.540585,1.209492,0.07685376,0.785086185,197.03,257.9228
Cycle1:09:00-10:00,HFD+LXN,light,36,0.5825694,1.601831,1.268726,0.07849975,0.792047351,198.0781,260.5711
Cycle1:10:00-11:00,HFD+LXN,light,36,0.373956,1.539857,1.214612,0.07618146,0.788782335,198.6701,262.2242
Cycle1:11:00-12:00,HFD+LXN,light,36,0.395076,1.593688,1.228035,0.07376356,0.770561741,206.0698,273.3855
Cycle1:12:00-13:00,HFD+LXN,light,36,0.3858745,1.545473,1.188619,0.07626698,0.769097228,207.079,275.5198
Cycle1:13:00-14:00,HFD+LXN,light,36,0.457438,1.478007,1.157848,0.07962918,0.783384652,207.3417,276.6255
Cycle1:14:00-15:00,HFD+LXN,light,36,0.3759352,1.676813,1.325,0.07472516,0.790189484,208.9416,280.1645
Cycle1:15:00-16:00,HFD+LXN,light,36,0.5022721,1.520871,1.160196,0.05297965,0.762849709,210.0851,282.6754
Cycle1:16:00-17:00,HFD+LXN,light,36,0.4067824,1.573945,1.279937,0.05029167,0.81320313,210.4411,284.2838
Cycle1:17:00-18:00,HFD+LXN,light,36,0.486989,1.619179,1.311963,0.04356054,0.810264338,212.2309,288.0846
Cycle1:18:00-19:00,HFD+LXN,dark,36,0.5732529,1.933333,1.587847,0.07440522,0.821300314,219.1414,297.6634
Cycle1:19:00-20:00,HFD+LXN,dark,36,0.6202208,2.082145,1.674337,0.09683798,0.804140442,237.7559,320.5097
Cycle1:20:00-21:00,HFD+LXN,dark,36,0.6121982,1.794024,1.438244,0.1231427,0.801686042,250.9334,338.646
Cycle1:21:00-22:00,HFD+LXN,dark,36,0.5887356,1.583975,1.261801,0.1041402,0.796604113,253.2856,343.2597
Cycle1:22:00-23:00,HFD+LXN,dark,36,0.4480312,1.747341,1.381125,0.100384,0.790415265,253.852,345.4745
Cycle1:23:00-00:00,HFD+LXN,dark,36,0.555165,2.06702,1.661141,0.115434,0.803640507,263.0305,357.3355
Cycle1:00:00-01:00,HFD+LXN,dark,36,0.4745787,1.895055,1.473097,0.1210936,0.777337333,283.9803,382.4968
Cycle1:01:00-02:00,HFD+LXN,dark,36,0.53026,1.580361,1.20592,0.1135864,0.76306616,287.5781,388.3008
Cycle1:02:00-03:00,HFD+LXN,dark,36,0.4722087,1.740251,1.358082,0.1048951,0.780394322,287.842,389.8459
Cycle1:03:00-04:00,HFD+LXN,dark,36,0.4342632,1.719942,1.331086,0.1063434,0.773913306,289.0807,392.5336
Cycle1:04:00-05:00,HFD+LXN,dark,36,0.6118951,1.948751,1.532551,0.09410716,0.786427307,292.7173,398.8814
Cycle1:05:00-06:00,HFD+LXN,dark,36,0.5991418,1.949014,1.518845,0.1287854,0.779288912,311.8287,421.7607
Cycle2:06:00-07:00,HFD+LXN,light,36,0.545943,1.54102,1.166366,0.1161846,0.75687921,318.2153,430.0724
Cycle2:07:00-08:00,HFD+LXN,light,36,0.384612,1.704208,1.31123,0.1153422,0.769407255,321.7484,435.5678
Cycle2:08:00-09:00,HFD+LXN,light,36,0.389893,1.502742,1.116506,0.1022508,0.742979167,323.0955,438.0475
Cycle2:09:00-10:00,HFD+LXN,light,36,0.5419013,1.578091,1.159852,0.09540202,0.734971557,323.2466,438.9766
Cycle2:10:00-11:00,HFD+LXN,light,36,0.468298,1.552144,1.191269,0.09042364,0.767499021,323.6936,440.3579
Cycle2:11:00-12:00,HFD+LXN,light,36,0.4182655,1.511565,1.146762,0.06912091,0.758658741,324.515,442.4093
Cycle2:12:00-13:00,HFD+LXN,light,36,0.377575,1.605479,1.270172,0.07578179,0.791148312,324.6377,443.2441
Cycle2:13:00-14:00,HFD+LXN,light,36,0.4504483,1.542636,1.162024,0.06991407,0.753271673,325.5523,445.509
Cycle2:14:00-15:00,HFD+LXN,light,36,0.4014255,1.583792,1.253103,0.07416346,0.791204274,326.3271,447.3856
Cycle2:15:00-16:00,HFD+LXN,light,36,0.4502499,1.578553,1.223107,0.09177673,0.77482796,327.5591,450.1043
Cycle2:16:00-17:00,HFD+LXN,light,36,0.4060537,1.689046,1.349712,0.1080446,0.799097242,328.4453,452.1645
Cycle2:17:00-18:00,HFD+LXN,light,36,0.5039788,1.663991,1.31359,0.1013627,0.789421337,333.9536,460.4296
Cycle2:18:00-19:00,HFD+LXN,dark,36,0.547986,1.85579,1.506162,0.09773892,0.811601528,335.4248,463.4725
Cycle2:19:00-20:00,HFD+LXN,dark,36,0.5928736,2.020037,1.628056,0.123289,0.805953554,346.3864,477.7444
Cycle2:20:00-21:00,HFD+LXN,dark,36,0.594811,1.924776,1.509997,0.1239296,0.784505314,359.3312,495.4456
Cycle2:21:00-22:00,HFD+LXN,dark,36,0.5837041,1.618323,1.148909,0.128359,0.709938004,365.7365,505.3045
Cycle2:22:00-23:00,HFD+LXN,dark,36,0.4702196,1.713432,1.271567,0.1014221,0.742116991,366.3888,507.032
Cycle2:23:00-00:00,HFD+LXN,dark,36,0.4585794,1.962628,1.516658,0.1081375,0.772768961,369.8939,512.6398
Cycle2:00:00-01:00,HFD+LXN,dark,36,0.569848,1.730594,1.306929,0.1200451,0.755190992,383.0927,529.9416
Cycle2:01:00-02:00,HFD+LXN,dark,36,0.5721177,1.824463,1.364356,0.1120076,0.74781237,384.7554,533.1972
Cycle2:02:00-03:00,HFD+LXN,dark,36,0.4501202,1.798064,1.361516,0.1277856,0.757212202,396.5238,548.9441
Cycle2:03:00-04:00,HFD+LXN,dark,36,0.4389956,1.616571,1.157012,0.113922,0.715719879,399.5129,553.9395
Cycle2:04:00-05:00,HFD+LXN,dark,36,0.4980547,1.78957,1.315565,0.1161056,0.735129109,400.5415,556.3098
Cycle2:05:00-06:00,HFD+LXN,dark,36,0.4887996,1.970995,1.495695,0.1306023,0.758852762,415.4642,574.5379
Cycle1:06:00-07:00,HFD+HXN,light,37,0.5382965,1.864684,1.46735,0.07197648,0.786916175,229.2465,270.2729
Cycle1:07:00-08:00,HFD+HXN,light,37,0.4250682,1.476916,1.142807,0.07301726,0.773779281,235.9522,278.9097
Cycle1:08:00-09:00,HFD+HXN,light,37,0.4144585,1.431327,1.145372,0.05201999,0.800216862,236.3075,279.3159
Cycle1:09:00-10:00,HFD+HXN,light,37,0.4419284,1.526821,1.219052,0.0521135,0.798424963,237.7737,281.1616
Cycle1:10:00-11:00,HFD+HXN,light,37,0.3803423,1.324866,1.010614,0.04999704,0.762804691,238.4402,282.01
Cycle1:11:00-12:00,HFD+HXN,light,37,0.4818382,1.664175,1.331034,0.05631634,0.799816125,241.2859,285.9193
Cycle1:12:00-13:00,HFD+HXN,light,37,0.4032607,1.404553,1.072034,0.06371332,0.763256353,245.6383,291.8703
Cycle1:13:00-14:00,HFD+HXN,light,37,0.4358594,1.510164,1.186951,0.06804541,0.785974901,246.223,292.8029
Cycle1:14:00-15:00,HFD+HXN,light,37,0.4164303,1.444808,1.127047,0.06280781,0.780066971,248.4441,296.293
Cycle1:15:00-16:00,HFD+HXN,light,37,0.3826686,1.327106,1.037692,0.0381574,0.781920962,248.4441,296.293
Cycle1:16:00-17:00,HFD+HXN,light,37,0.4317438,1.490406,1.195334,0.03967681,0.802019047,249.7466,298.05
Cycle1:17:00-18:00,HFD+HXN,light,37,0.4079258,1.408822,1.12712,0.02230559,0.800044292,250.5937,299.1791
Cycle1:18:00-19:00,HFD+HXN,dark,37,0.5073075,1.739898,1.445015,0.06373446,0.830517076,254.7312,304.248
Cycle1:19:00-20:00,HFD+HXN,dark,37,0.497923,1.715593,1.390204,0.07008288,0.810334386,265.2902,317.9254
Cycle1:20:00-21:00,HFD+HXN,dark,37,0.4931969,1.698276,1.380689,0.08294972,0.812994472,269.378,324.1125
Cycle1:21:00-22:00,HFD+HXN,dark,37,0.5137539,1.769816,1.435552,0.09928998,0.811130649,280.899,339.7628
Cycle1:22:00-23:00,HFD+HXN,dark,37,0.4678946,1.6145,1.297919,0.09046367,0.803913905,285.0253,346.2657
Cycle1:23:00-00:00,HFD+HXN,dark,37,0.4761384,1.640939,1.32794,0.09249638,0.809256164,289.1429,352.0797
Cycle1:00:00-01:00,HFD+HXN,dark,37,0.4807852,1.655044,1.347701,0.08574293,0.814299197,291.4558,355.8445
Cycle1:01:00-02:00,HFD+HXN,dark,37,0.4566174,1.574542,1.270362,0.07563847,0.806813664,292.4129,357.7357
Cycle1:02:00-03:00,HFD+HXN,dark,37,0.5724077,1.978215,1.57684,0.09750005,0.797102438,303.3426,371.0496
Cycle1:03:00-04:00,HFD+HXN,dark,37,0.5284379,1.836672,1.418601,0.1218033,0.772375797,321.6393,393.9579
Cycle1:04:00-05:00,HFD+HXN,dark,37,0.4269672,1.482878,1.150179,0.09439331,0.775639668,327.6942,402.7231
Cycle1:05:00-06:00,HFD+HXN,dark,37,0.4682564,1.620389,1.282387,0.1071161,0.791406878,330.408,407.0042
Cycle2:06:00-07:00,HFD+HXN,light,37,0.5482446,1.906404,1.468601,0.1320816,0.770351405,347.3978,427.6129
Cycle2:07:00-08:00,HFD+HXN,light,37,0.4185895,1.467385,1.079139,0.1180148,0.735416404,353.4722,436.5518
Cycle2:08:00-09:00,HFD+HXN,light,37,0.4404994,1.527155,1.196328,0.1062178,0.783370385,354.9447,440.0475
Cycle2:09:00-10:00,HFD+HXN,light,37,0.4265371,1.478352,1.159824,0.09645879,0.784538459,355.5316,441.5934
Cycle2:10:00-11:00,HFD+HXN,light,37,0.4136488,1.431881,1.131198,0.08543243,0.790008388,355.6365,442.2411
Cycle2:11:00-12:00,HFD+HXN,light,37,0.4642058,1.606514,1.27079,0.08384038,0.791023296,361.3922,450.8716
Cycle2:12:00-13:00,HFD+HXN,light,37,0.4108015,1.43037,1.093674,0.08091849,0.764609157,362.1446,452.5325
Cycle2:13:00-14:00,HFD+HXN,light,37,0.4121208,1.425977,1.129208,0.0638023,0.79188374,362.5572,453.9653
Cycle2:14:00-15:00,HFD+HXN,light,37,0.3865383,1.330469,1.084018,0.05862605,0.814763816,362.7869,455.0386
Cycle2:15:00-16:00,HFD+HXN,light,37,0.4576188,1.571345,1.296844,0.07724428,0.825308255,364.3857,458.0334
Cycle2:16:00-17:00,HFD+HXN,light,37,0.4325708,1.493889,1.195385,0.09449401,0.80018328,372.472,469.174
Cycle2:17:00-18:00,HFD+HXN,light,37,0.4191927,1.445616,1.165798,0.07196022,0.806436841,372.7771,470.39
Cycle2:18:00-19:00,HFD+HXN,dark,37,0.5239794,1.791748,1.511492,0.07650087,0.843585147,375.9888,475.3602
Cycle2:19:00-20:00,HFD+HXN,dark,37,0.5086662,1.7522,1.421653,0.1034357,0.811353156,391.6001,494.7296
Cycle2:20:00-21:00,HFD+HXN,dark,37,0.5271837,1.808391,1.500473,0.1051656,0.829728195,398.8131,505.0423
Cycle2:21:00-22:00,HFD+HXN,dark,37,0.5009403,1.726545,1.396647,0.1130728,0.808925919,403.063,511.4048
Cycle2:22:00-23:00,HFD+HXN,dark,37,0.4674582,1.610537,1.305465,0.1063361,0.810577466,410.0616,521.6448
Cycle2:23:00-00:00,HFD+HXN,dark,37,0.5193793,1.787245,1.458219,0.1020403,0.815903248,413.3906,526.8727
Cycle2:00:00-01:00,HFD+HXN,dark,37,0.5000196,1.729462,1.37238,0.1176839,0.793530011,420.0408,535.9915
Cycle2:01:00-02:00,HFD+HXN,dark,37,0.4682694,1.615893,1.298605,0.109065,0.803645415,422.3669,539.5862
Cycle2:02:00-03:00,HFD+HXN,dark,37,0.5387087,1.863173,1.478946,0.1218808,0.793778141,429.7217,549.8564
Cycle2:03:00-04:00,HFD+HXN,dark,37,0.4866625,1.692458,1.302953,0.1184281,0.769858395,434.8113,557.0775
Cycle2:04:00-05:00,HFD+HXN,dark,37,0.5283579,1.82447,1.460875,0.1207461,0.800711988,440.8191,565.6189
Cycle2:05:00-06:00,HFD+HXN,dark,37,0.5150074,1.78527,1.399372,0.1252734,0.78384334,452.4343,580.9125
Cycle1:06:00-07:00,HFD+HXN,light,38,0.5467944,1.892331,1.496894,0.07876981,0.791031802,154.903,183.9708
Cycle1:07:00-08:00,HFD+HXN,light,38,0.4326017,1.502344,1.165724,0.07336831,0.775936803,160.9087,191.4675
Cycle1:08:00-09:00,HFD+HXN,light,38,0.3977317,1.369953,1.112004,0.05617835,0.811709599,161.7303,192.4442
Cycle1:09:00-10:00,HFD+HXN,light,38,0.4593635,1.580831,1.289334,0.05523444,0.81560521,163.1648,194.1997
Cycle1:10:00-11:00,HFD+HXN,light,38,0.4280378,1.483881,1.162738,0.04791142,0.783579007,163.7516,194.9252
Cycle1:11:00-12:00,HFD+HXN,light,38,0.4157745,1.439753,1.13518,0.04522804,0.788454686,163.8061,195.0094
Cycle1:12:00-13:00,HFD+HXN,light,38,0.4328339,1.486908,1.224226,0.0483459,0.82333675,164.0148,195.3246
Cycle1:13:00-14:00,HFD+HXN,light,38,0.5048097,1.741629,1.401208,0.0746262,0.804538739,168.4418,201.1808
Cycle1:14:00-15:00,HFD+HXN,light,38,0.4365194,1.520028,1.161746,0.05294305,0.7642925,170.1156,203.2548
Cycle1:15:00-16:00,HFD+HXN,light,38,0.4653598,1.606552,1.288043,0.03962328,0.801743734,171.5737,205.0812
Cycle1:16:00-17:00,HFD+HXN,light,38,0.4440803,1.539154,1.207534,0.0469574,0.784543977,176.6686,211.5297
Cycle1:17:00-18:00,HFD+HXN,light,38,0.4174765,1.442088,1.152507,0.02763385,0.799193253,177.2822,212.35
Cycle1:18:00-19:00,HFD+HXN,dark,38,0.5433906,1.867522,1.534003,0.06018295,0.821410939,180.4775,216.1008
Cycle1:19:00-20:00,HFD+HXN,dark,38,0.5850613,2.018828,1.622804,0.08837367,0.8038347,197.5674,236.1711
Cycle1:20:00-21:00,HFD+HXN,dark,38,0.5319627,1.83433,1.480065,0.1093025,0.806869538,212.037,253.4117
Cycle1:21:00-22:00,HFD+HXN,dark,38,0.4896935,1.688167,1.363918,0.09051245,0.807928363,215.6227,257.7517
Cycle1:22:00-23:00,HFD+HXN,dark,38,0.59807,2.063679,1.659019,0.1190079,0.803913302,226.4623,270.8118
Cycle1:23:00-00:00,HFD+HXN,dark,38,0.5125321,1.787022,1.35583,0.131457,0.758709182,237.2239,285.7779
Cycle1:00:00-01:00,HFD+HXN,dark,38,0.4804091,1.661506,1.319007,0.1121738,0.793862315,238.8274,288.5017
Cycle1:01:00-02:00,HFD+HXN,dark,38,0.4708401,1.636455,1.264075,0.1122309,0.772447149,245.906,298.0351
Cycle1:02:00-03:00,HFD+HXN,dark,38,0.4990209,1.726317,1.368536,0.1055665,0.792748956,246.7442,299.6216
Cycle1:03:00-04:00,HFD+HXN,dark,38,0.4855079,1.690052,1.294128,0.1242818,0.765732652,250.8354,306.0256
Cycle1:04:00-05:00,HFD+HXN,dark,38,0.5544567,1.911622,1.54362,0.1046164,0.807492276,255.0447,311.9722
Cycle1:05:00-06:00,HFD+HXN,dark,38,0.5281903,1.833815,1.42505,0.1122518,0.777095836,270.3897,330.9288
Cycle2:06:00-07:00,HFD+HXN,light,38,0.4893113,1.703395,1.303897,0.1018835,0.765469548,275.0452,337.338
